"VIAJEID","UBICACIONORIGENID","UBICACION_ORIGEN","DESC_UBICACION_ORI","LOCALIDAD_ORI","LATITUD_ORI","LONGITUD_ORI","UBICACIONDESTINOID","UBICACION_DESTINO","DESC_UBICACION_DEST","LOCALIDAD_DEST","LATITUD_DEST","LONGITUD_DEST","DEMORAINICIO","DURACIONVIAJE","HORARIOINICIOID","HI_COMPLETO","TIEMPOINICIOID","HORARIOINICIOREALID","HR_COMPLETO","TIEMPOINICIOREALID","HORARIOFINID","HF_COMPLETO","TIEMPOFINID","UNIDADID","TIPOUNIDADID","TIPOUNIDAD"
200045,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34157,"Libramiento","PINSA/ RAVI/ TIJUANA","Tijuana",32.4731,-116.9229,0,3368,21601,"6:00:00 a.m.",20210204,21601,"6:00:00 a.m.",20210204,50881,"2:08:00 p.m.",20210206,34965,24,"Trailer"
207134,38612,"","AT&T/ ORIGENES VARIOS","",0,0,38024,"","AT&T/ ENTREGA DIRECTA","",0,0,201,212,21601,"6:00:00 a.m.",20210218,33661,"9:21:00 a.m.",20210218,46381,"12:53:00 p.m.",20210218,35514,13,"Pipa"
210828,37720,"ATT","AT&T/ PLANTA TRES RIOS/ CUAUTITLAN IZCALLI","Cuautitlán Izcalli",19.6961,-99.2115,38025,"","AT&T/ REPARTO","",0,0,0,0,21601,"6:00:00 a.m.",20210225,-1,"",0,-1,"",0,35514,13,"Pipa"
200777,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,34112,"CUAUTITLAN-TEPOZOTLAN","PINSA/ WALMART CEDIS LA LUZ/ EDOMEX","CUAUTITLAN",19.6946,-99.2002,0,920,21601,"6:00:00 a.m.",20210205,21601,"6:00:00 a.m.",20210205,76801,"9:20:00 p.m.",20210205,36934,24,"Trailer"
206003,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,33973,"PONIENTE 140","PINSA/ CITY FRESCOS VALLEJO/ CDMX","AZCAPOTZALCO",19.4953,-99.1558,0,778,21601,"6:00:00 a.m.",20210216,21601,"6:00:00 a.m.",20210216,68281,"6:58:00 p.m.",20210216,36934,24,"Trailer"
203625,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,34118,"SAN ANTONIO LA ISLA ","PINSA/ GARIS CEDIS SAN ANTONIO/ TOLUCA","TOLUCA",19.1581,-99.5777,0,616,21601,"6:00:00 a.m.",20210211,21601,"6:00:00 a.m.",20210211,58561,"4:16:00 p.m.",20210211,36934,24,"Trailer"
210863,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,34160,"CTO EXTERIOR MEXIQUENSE","PINSA/ SCORPION CEDIS/ TULTITLAN","TULTITLAN",19.6348,-99.1494,0,577,21601,"6:00:00 a.m.",20210225,21601,"6:00:00 a.m.",20210225,56221,"3:37:00 p.m.",20210225,36934,24,"Trailer"
211513,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,34160,"CTO EXTERIOR MEXIQUENSE","PINSA/ SCORPION CEDIS/ TULTITLAN","TULTITLAN",19.6348,-99.1494,0,649,21601,"6:00:00 a.m.",20210226,21601,"6:00:00 a.m.",20210226,60541,"4:49:00 p.m.",20210226,36934,24,"Trailer"
201265,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34122,"4","PINSA/ GRUPO IBD/ VILLAHERMOSA","Villahermosa",17.9794,-92.9969,0,3193,21601,"6:00:00 a.m.",20210206,21601,"6:00:00 a.m.",20210206,40381,"11:13:00 a.m.",20210208,36893,24,"Trailer"
212073,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,33734,"MEXICO QUERETARO","PINSA/ COSTCO CEDIS/ TEPEJI","TEPEJI DE OCAMPO",19.8566,-99.283,34,4783,21601,"6:00:00 a.m.",20210227,23641,"6:34:00 a.m.",20210227,51421,"2:17:00 p.m.",20210302,36890,24,"Trailer"
203755,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34109,"Coyotepec","PINSA/ COSTCO CEDIS/ TEPEJI","Tepeji",19.8563,-99.2825,93,1701,21601,"6:00:00 a.m.",20210211,27181,"7:33:00 a.m.",20210211,42841,"11:54:00 a.m.",20210212,34815,24,"Trailer"
203921,33705,"PROLONGACION SAN LORENZO","MADRILEÑA/ PLANTA MEXICO/ CDMX","CUAUTITLAN IZCALLI",19.7048,-99.2033,37513,"MEXICO - CUAUTLA ","MADRILEÑA/ ABARROTERA FUENTES/ CUAUTLA","TETELCINGO",0,0,0,446,21601,"6:00:00 a.m.",20210212,21601,"6:00:00 a.m.",20210212,48361,"1:26:00 p.m.",20210212,36158,18,"Thorton"
206892,33705,"PROLONGACION SAN LORENZO","MADRILEÑA/ PLANTA MEXICO/ CDMX","CUAUTITLAN IZCALLI",19.7048,-99.2033,37513,"MEXICO - CUAUTLA ","MADRILEÑA/ ABARROTERA FUENTES/ CUAUTLA","TETELCINGO",0,0,0,459,21601,"6:00:00 a.m.",20210212,21601,"6:00:00 a.m.",20210212,49141,"1:39:00 p.m.",20210212,36158,18,"Thorton"
209669,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34121,"73","PINSA/ GRUPO IBD/ MERIDA","Merida",21.0562,-89.64,0,4642,21601,"6:00:00 a.m.",20210223,21601,"6:00:00 a.m.",20210223,40921,"11:22:00 a.m.",20210226,35428,24,"Trailer"
204734,34657,"sd","S.E  Jalisco","Jalisco del Refugio",21.9911,-103.2344,35523,"sd","S.E Local Jalisco","sd",21.9911,-103.2344,65,258,21601,"6:00:00 a.m.",20210213,25501,"7:05:00 a.m.",20210213,40981,"11:23:00 a.m.",20210213,35413,18,"Thorton"
200235,33704,"JUAN DE LA BARRERA","AMSA/ PLANTA/ GUADALAJARA","LAS JUNTAS GUADALAJARA",20.6192,-103.3385,33700,"PERIFERICO ","AMSA/ LEVIC/ MORELIA MICH.","LEON GUZMAN MORELIA",19.7268,-101.2069,0,394,21601,"6:00:00 a.m.",20210204,21601,"6:00:00 a.m.",20210204,45241,"12:34:00 p.m.",20210204,34767,13,"Pipa"
204897,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34117,"Virgilio","PINSA/ GARICA/ CHIHUAHUA","Complejo Industrial Chihuahua",28.7144,-106.1261,0,1523,21601,"6:00:00 a.m.",20210213,21601,"6:00:00 a.m.",20210213,26581,"7:23:00 a.m.",20210214,36820,24,"Trailer"
205445,38017,"","CTS/ ORIGENES VARIOS","",0,0,38003,"","CTS/ ENTREGA DIRECTA","",0,0,208,301,21601,"6:00:00 a.m.",20210215,34081,"9:28:00 a.m.",20210215,52141,"2:29:00 p.m.",20210215,36085,24,"Trailer"
208085,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,0,1748,21601,"6:00:00 a.m.",20210219,21601,"6:00:00 a.m.",20210219,40081,"11:08:00 a.m.",20210220,36062,24,"Trailer"
210896,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,0,1719,21601,"6:00:00 a.m.",20210225,21601,"6:00:00 a.m.",20210225,38341,"10:39:00 a.m.",20210226,36051,24,"Trailer"
204871,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34157,"Libramiento","PINSA/ RAVI/ TIJUANA","Tijuana",32.4731,-116.9229,33,3521,21601,"6:00:00 a.m.",20210213,23581,"6:33:00 a.m.",20210213,62041,"5:14:00 p.m.",20210215,36046,24,"Trailer"
203034,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34117,"Virgilio","PINSA/ GARICA/ CHIHUAHUA","Complejo Industrial Chihuahua",28.7144,-106.1261,110,1775,21601,"6:00:00 a.m.",20210210,28201,"7:50:00 a.m.",20210210,48301,"1:25:00 p.m.",20210211,36046,24,"Trailer"
203591,35752,"PELLICER CAMARA ","GAMSA/ PLANTA INGENIO PDTE BENITO JUAREZ/ TAB","INGENIO PDTE BENITO JUAREZ ",18.0072,-93.5873,35762,"CAMINO REAL DE MANZANILLA ","GAMSA/ PEPSI PLANTA/ PUEBLA","PUEBLA ",19.058,-98.1581,0,2273,21601,"6:00:00 a.m.",20210211,21601,"6:00:00 a.m.",20210211,71581,"7:53:00 p.m.",20210212,34686,24,"Trailer"
210833,37720,"ATT","AT&T/ PLANTA TRES RIOS/ CUAUTITLAN IZCALLI","Cuautitlán Izcalli",19.6961,-99.2115,38025,"","AT&T/ REPARTO","",0,0,58,0,21601,"6:00:00 a.m.",20210225,25081,"6:58:00 a.m.",20210225,-1,"",0,37324,13,"Pipa"
209410,33705,"PROLONGACION SAN LORENZO","MADRILEÑA/ PLANTA MEXICO/ CDMX","CUAUTITLAN IZCALLI",19.7048,-99.2033,37520,"EMILIANO ZAPATA","MADRILEÑA/ ABARROTERA NIETO/ TEMIXCO","TEMSIXCO",0,0,0,404,21601,"6:00:00 a.m.",20210217,21601,"6:00:00 a.m.",20210217,45841,"12:44:00 p.m.",20210217,37314,18,"Thorton"
204378,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,37993,"","PINSA/ ENTREGA DIRECTA","",0,0,0,293,21601,"6:00:00 a.m.",20210212,21121,"5:52:00 a.m.",20210212,38701,"10:45:00 a.m.",20210212,36587,18,"Thorton"
208105,34807,"LEON-SALAMANCA","FERRERO/ ECODELI/ LEON GTO","LEON GTO",21.0685,-101.6787,37983,"","FERRERO	/ ENTREGA DIRECTA","",0,0,28,601,21601,"6:00:00 a.m.",20210219,23281,"6:28:00 a.m.",20210219,59341,"4:29:00 p.m.",20210219,35882,13,"Pipa"
204894,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34117,"Virgilio","PINSA/ GARICA/ CHIHUAHUA","Complejo Industrial Chihuahua",28.7144,-106.1261,0,3357,21601,"6:00:00 a.m.",20210213,21601,"6:00:00 a.m.",20210213,50221,"1:57:00 p.m.",20210215,36473,24,"Trailer"
207275,35726,"Carretera vieja a Teoloyucan","FERRERO/ CUAUTIPARK/ LAS ANIMAS","Cuautitlan",19.7305,-99.1977,37983,"","FERRERO	/ ENTREGA DIRECTA","",0,0,63,248,21601,"6:00:00 a.m.",20210218,25381,"7:03:00 a.m.",20210218,40261,"11:11:00 a.m.",20210218,35768,18,"Thorton"
200875,34789,"12","FERRERO/ CUAUTIPARK/ CUAUTITLAN","Cuautitlan ",19.7306,-99.1975,38594,"Cuauhtémoc","FERRERO / BODEGA MEX SUR CUAUHTEMOC","1",0,0,0,169,21601,"6:00:00 a.m.",20210205,21601,"6:00:00 a.m.",20210205,31741,"8:49:00 a.m.",20210205,37127,13,"Pipa"
201966,34789,"12","FERRERO/ CUAUTIPARK/ CUAUTITLAN","Cuautitlan ",19.7306,-99.1975,38594,"Cuauhtémoc","FERRERO / BODEGA MEX SUR CUAUHTEMOC","1",0,0,0,158,21601,"6:00:00 a.m.",20210208,21601,"6:00:00 a.m.",20210208,31081,"8:38:00 a.m.",20210208,37127,13,"Pipa"
203835,34789,"12","FERRERO/ CUAUTIPARK/ CUAUTITLAN","Cuautitlan ",19.7306,-99.1975,38594,"Cuauhtémoc","FERRERO / BODEGA MEX SUR CUAUHTEMOC","1",0,0,0,146,21601,"6:00:00 a.m.",20210211,21601,"6:00:00 a.m.",20210211,30361,"8:26:00 a.m.",20210211,37127,13,"Pipa"
212354,34805,"8","FERRERO/ ECODELI/ VILLAHERMOSA","villa hermosa ",17.9837,-92.9963,36629,"Cunduacán","FERRERO/ OXXO/ CUNDUACÁN","villahermosa",18.1205,-93.1824,28,173,21601,"6:00:00 a.m.",20210301,23281,"6:28:00 a.m.",20210301,33661,"9:21:00 a.m.",20210301,34241,13,"Pipa"
200180,36053,"s","FERRERO/ CUAUTIPARK/ TEPOTZOTLAN","sd",19.7305,-99.1976,38315,"Circuito Frutas y Legumbres","FERRERO/ GARIS/ IZTAPALAPA","Nezahualcóyotl",19.3774,-99.0939,0,497,21601,"6:00:00 a.m.",20210204,21601,"6:00:00 a.m.",20210204,51421,"2:17:00 p.m.",20210204,32623,18,"Thorton"
208120,36053,"s","FERRERO/ CUAUTIPARK/ TEPOTZOTLAN","sd",19.7305,-99.1976,36172,"Circunvalación","FERRERO/ EL TIGRITO/ MERCED","Centro",19.4279,-99.1251,0,164,21601,"6:00:00 a.m.",20210219,21601,"6:00:00 a.m.",20210219,31441,"8:44:00 a.m.",20210219,32623,18,"Thorton"
198782,34619,"104 PUENTE","RYC/ PLANTA/ PUEBLA","EL CONDE ",19.0891,-98.1941,34622,"7","RYC/ PLANTA/ ORIZABA","ORIZABA",18.8585,-97.0805,7,175,21601,"6:00:00 a.m.",20210202,22021,"6:07:00 a.m.",20210202,32521,"9:02:00 a.m.",20210202,34120,18,"Thorton"
200606,34619,"104 PUENTE","RYC/ PLANTA/ PUEBLA","EL CONDE ",19.0891,-98.1941,35011,"s","Reparto Ryc Oaxaca","s",17.0655,-96.725,0,1890,21601,"6:00:00 a.m.",20210205,19801,"5:30:00 a.m.",20210205,46801,"1:00:00 p.m.",20210206,34120,18,"Thorton"
207830,34619,"104 PUENTE","RYC/ PLANTA/ PUEBLA","EL CONDE ",19.0891,-98.1941,35009,"s","Reparto Ryc Local ","s",19.0253,-98.2067,0,2333,21601,"6:00:00 a.m.",20210219,20401,"5:40:00 a.m.",20210219,73981,"8:33:00 p.m.",20210220,34120,18,"Thorton"
209737,34619,"104 PUENTE","RYC/ PLANTA/ PUEBLA","EL CONDE ",19.0891,-98.1941,34622,"7","RYC/ PLANTA/ ORIZABA","ORIZABA",18.8585,-97.0805,0,404,21601,"6:00:00 a.m.",20210223,21601,"6:00:00 a.m.",20210223,45841,"12:44:00 p.m.",20210223,34120,18,"Thorton"
204145,34619,"104 PUENTE","RYC/ PLANTA/ PUEBLA","EL CONDE ",19.0891,-98.1941,36984,"CALLE 17-A","RYC/ COMERCIALIZADORA FACIVI/ CAMPECHE","CIUDAD DE CARMEN ",18.641,-91.8181,0,2428,21601,"6:00:00 a.m.",20210212,21421,"5:57:00 a.m.",20210212,80701,"10:25:00 p.m.",20210213,34120,18,"Thorton"
203519,34619,"104 PUENTE","RYC/ PLANTA/ PUEBLA","EL CONDE ",19.0891,-98.1941,38173,"PUENTE 140","RYC/ COMERCIAL CITY FRESK/ VALLEJO","VALLEJO",19.495,-99.155,0,1078,21601,"6:00:00 a.m.",20210211,20821,"5:47:00 a.m.",20210211,85501,"11:45:00 p.m.",20210211,34120,18,"Thorton"
201113,38017,"","CTS/ ORIGENES VARIOS","",0,0,38003,"","CTS/ ENTREGA DIRECTA","",0,0,0,247,21601,"6:00:00 a.m.",20210107,21601,"6:00:00 a.m.",20210107,36421,"10:07:00 a.m.",20210107,33342,18,"Thorton"
202478,34657,"sd","S.E  Jalisco","Jalisco del Refugio",21.9911,-103.2344,36595,"Calle Reforma","ZACATECAS","Fresnillo",23.1757,-102.8708,0,247,21601,"6:00:00 a.m.",20210210,21601,"6:00:00 a.m.",20210210,36421,"10:07:00 a.m.",20210210,34100,18,"Thorton"
202924,34553,"as","S.E. Veracruz ","Veracruz",19.1816,-96.1366,34657,"sd","S.E  Jalisco","Jalisco del Refugio",21.9911,-103.2344,0,2434,21601,"6:00:00 a.m.",20210210,21601,"6:00:00 a.m.",20210210,81241,"10:34:00 p.m.",20210211,33198,18,"Thorton"
204332,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34129,"Cienega","PINSA/ PORTEO SUCURSAL/ MONTERREY","Laredo-Salinas Victoria",25.8839,-100.2385,0,0,21601,"6:00:00 a.m.",20210212,-1,"",0,-1,"",0,31648,24,"Trailer"
204866,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34129,"Cienega","PINSA/ PORTEO SUCURSAL/ MONTERREY","Laredo-Salinas Victoria",25.8839,-100.2385,0,3205,21601,"6:00:00 a.m.",20210213,21601,"6:00:00 a.m.",20210213,41101,"11:25:00 a.m.",20210215,31648,24,"Trailer"
206000,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,37993,"","PINSA/ ENTREGA DIRECTA","",0,0,0,2026,21601,"6:00:00 a.m.",20210216,21601,"6:00:00 a.m.",20210216,56761,"3:46:00 p.m.",20210217,31647,24,"Trailer"
208610,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34116,"Israel","PINSA/ DEPEC/ SAN LUIS POTOSI","Ricardo Anaya",22.1392,-100.9253,28,3213,21601,"6:00:00 a.m.",20210220,23281,"6:28:00 a.m.",20210220,43261,"12:01:00 p.m.",20210222,28642,18,"Thorton"
202452,34007,"PIRULES","PISA/ PLANTA SAN MARTIN OBISPO/ EDOMEX","CUAUTITLAN IZCALLI",19.5954,-99.2112,34774,"Calz. Vallejo","PISA/ IMSS HOSPITAL LA RAZA/ CDMX","Azcapotzalco",19.4664,-99.1437,0,366,21601,"6:00:00 a.m.",20210209,21601,"6:00:00 a.m.",20210209,43561,"12:06:00 p.m.",20210209,33809,18,"Thorton"
209547,34139,"ARBOLITOS ","PISA/ DIMESA TEPOZOTLAN/ EDOMEX","Tepozotlan",19.7075,-99.2124,34774,"Calz. Vallejo","PISA/ IMSS HOSPITAL LA RAZA/ CDMX","Azcapotzalco",19.4664,-99.1437,87,338,21601,"6:00:00 a.m.",20210223,26821,"7:27:00 a.m.",20210223,47101,"1:05:00 p.m.",20210223,33809,18,"Thorton"
203744,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,33734,"MEXICO QUERETARO","PINSA/ COSTCO CEDIS/ TEPEJI","TEPEJI DE OCAMPO",19.8566,-99.283,94,1694,21601,"6:00:00 a.m.",20210211,27241,"7:34:00 a.m.",20210211,42481,"11:48:00 a.m.",20210212,34480,24,"Trailer"
207385,34136,"JUAN DE LA BARRERA","PISA/ PLANTA ALAMO/ GUADALAJARA","GUIADALAJARA",20.6184,-103.339,35946,"DE LA INDUSTRIA ","PISA/ GNK TOLUCA/ EDOMEX","San Mateo Atenco",19.2958,-99.5543,0,1415,21601,"6:00:00 a.m.",20210218,21601,"6:00:00 a.m.",20210218,20101,"5:35:00 a.m.",20210219,34464,18,"Thorton"
204155,38017,"","CTS/ ORIGENES VARIOS","",0,0,38003,"","CTS/ ENTREGA DIRECTA","",0,0,0,799,21601,"6:00:00 a.m.",20210213,48421,"1:27:00 p.m.",20210212,9961,"2:46:00 a.m.",20210213,32925,18,"Thorton"
205669,35352,"SD","S.E Queretaro","SD",20.6121,-100.4102,34657,"sd","S.E  Jalisco","Jalisco del Refugio",21.9911,-103.2344,3230,664,21601,"6:00:00 a.m.",20210213,42601,"11:50:00 a.m.",20210215,82441,"10:54:00 p.m.",20210215,32925,18,"Thorton"
198924,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,34112,"CUAUTITLAN-TEPOZOTLAN","PINSA/ WALMART CEDIS LA LUZ/ EDOMEX","CUAUTITLAN",19.6946,-99.2002,0,623,21601,"6:00:00 a.m.",20210202,21601,"6:00:00 a.m.",20210202,58981,"4:23:00 p.m.",20210202,32157,18,"Thorton"
201415,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,34128,"DE LAS TORRES","PINSA/ SAHUAYO CEDIS/ TULTITLAN","TULTITLAN",19.6416,-99.1442,0,200,21601,"6:00:00 a.m.",20210206,21601,"6:00:00 a.m.",20210206,33601,"9:20:00 a.m.",20210206,32157,18,"Thorton"
200780,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,37993,"","PINSA/ ENTREGA DIRECTA","",0,0,0,424,21601,"6:00:00 a.m.",20210205,21601,"6:00:00 a.m.",20210205,47041,"1:04:00 p.m.",20210205,32157,18,"Thorton"
201269,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34152,"Miguel Aleman","PINSA/ PROMOQUIN/ VERACRUZ"," Salvador Díaz Mirón",19.1686,-96.1357,0,3357,21601,"6:00:00 a.m.",20210206,21601,"6:00:00 a.m.",20210206,50221,"1:57:00 p.m.",20210208,33514,24,"Trailer"
211058,34789,"12","FERRERO/ CUAUTIPARK/ CUAUTITLAN","Cuautitlan ",19.7306,-99.1975,34812,"Calle Mariano Matamoros","FERRERO/ GRUPO CRAVIOTO/ TULANCINGO","Tulancingo de Bravo",20.0873,-98.3784,110,284,21601,"6:00:00 a.m.",20210225,28201,"7:50:00 a.m.",20210225,45241,"12:34:00 p.m.",20210225,31290,24,"Trailer"
205992,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,37993,"","PINSA/ ENTREGA DIRECTA","",0,0,0,2014,21601,"6:00:00 a.m.",20210216,21601,"6:00:00 a.m.",20210216,56041,"3:34:00 p.m.",20210217,31271,24,"Trailer"
203035,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34117,"Virgilio","PINSA/ GARICA/ CHIHUAHUA","Complejo Industrial Chihuahua",28.7144,-106.1261,113,1775,21601,"6:00:00 a.m.",20210210,28381,"7:53:00 a.m.",20210210,48481,"1:28:00 p.m.",20210211,31271,24,"Trailer"
209683,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,20,1643,21601,"6:00:00 a.m.",20210223,22801,"6:20:00 a.m.",20210223,34981,"9:43:00 a.m.",20210224,29697,24,"Trailer"
204341,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,10,1818,21601,"6:00:00 a.m.",20210212,22201,"6:10:00 a.m.",20210212,44881,"12:28:00 p.m.",20210213,29695,24,"Trailer"
205206,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34129,"Cienega","PINSA/ PORTEO SUCURSAL/ MONTERREY","Laredo-Salinas Victoria",25.8839,-100.2385,0,1638,21601,"6:00:00 a.m.",20210214,21601,"6:00:00 a.m.",20210214,33481,"9:18:00 a.m.",20210215,28916,24,"Trailer"
207219,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34116,"Israel","PINSA/ DEPEC/ SAN LUIS POTOSI","Ricardo Anaya",22.1392,-100.9253,26,1803,21601,"6:00:00 a.m.",20210218,23161,"6:26:00 a.m.",20210218,44941,"12:29:00 p.m.",20210219,29532,24,"Trailer"
208073,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34157,"Libramiento","PINSA/ RAVI/ TIJUANA","Tijuana",32.4731,-116.9229,0,2067,21601,"6:00:00 a.m.",20210219,21601,"6:00:00 a.m.",20210219,59221,"4:27:00 p.m.",20210220,28808,24,"Trailer"
201686,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,0,1829,21601,"6:00:00 a.m.",20210207,21601,"6:00:00 a.m.",20210207,44941,"12:29:00 p.m.",20210208,30232,24,"Trailer"
204329,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,62,1547,21601,"6:00:00 a.m.",20210212,25321,"7:02:00 a.m.",20210212,31741,"8:49:00 a.m.",20210213,30232,24,"Trailer"
206696,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,25,1400,21601,"6:00:00 a.m.",20210217,23101,"6:25:00 a.m.",20210217,20701,"5:45:00 a.m.",20210218,30232,24,"Trailer"
212321,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,0,1799,21601,"6:00:00 a.m.",20210228,21601,"6:00:00 a.m.",20210228,43141,"11:59:00 a.m.",20210301,30232,24,"Trailer"
201272,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,34121,"73","PINSA/ GRUPO IBD/ MERIDA","Merida",21.0562,-89.64,0,3351,21601,"6:00:00 a.m.",20210206,21601,"6:00:00 a.m.",20210206,49861,"1:51:00 p.m.",20210208,30215,18,"Thorton"
209841,33905,"V. BARRIENTOS","BDF / CPA LOGISTICS CENTER / TLALNEPANTLA","TLALNEPANTLA DE BAZ",19.5754,-99.2024,37469,"VILLAHERMOSA","BDF / SORIANA VILLAHERMOSA / TAB","VILLAAHERMOSA",0,0,158,1550,21601,"6:00:00 a.m.",20210223,31081,"8:38:00 a.m.",20210223,37681,"10:28:00 a.m.",20210224,30902,18,"Thorton"
208090,34110,"RECURSOS HIDRAULICOS ","PINSA/ GRUPO SID/ TULTITLAN","TULTITLAN",19.6196,-99.1802,34112,"CUAUTITLAN-TEPOZOTLAN","PINSA/ WALMART CEDIS LA LUZ/ EDOMEX","CUAUTITLAN",19.6946,-99.2002,0,1166,21601,"6:00:00 a.m.",20210219,21601,"6:00:00 a.m.",20210219,5161,"1:26:00 a.m.",20210220,28714,24,"Trailer"
200545,34114,"Jesus Kumate","PINSA/ PORTEO SUCURSAL/ CULIACAN","Culiacan",24.7591,-107.4507,34530,"Calz. Aeropuerto ","PINSA/ WALMART CEDIS/ CULIACAN","Culiacan",24.7678,-107.4922,0,305,21601,"6:00:00 a.m.",20210205,21601,"6:00:00 a.m.",20210205,39901,"11:05:00 a.m.",20210205,28703,18,"Thorton"
